iter	Passed	Remaining
916	57950	5245
917	58007	5181
918	58065	5117
919	58115	5053
920	58175	4990
921	58241	4927
922	58304	4863
923	58355	4799
924	58401	4735
925	58451	4671
926	58506	4607
927	58573	4544
928	58629	4480
929	58683	4417
930	58731	4352
931	58787	4289
932	58835	4225
933	58915	4163
934	58983	4100
935	59038	4036
936	59102	3973
937	59147	3909
938	59212	3846
939	59257	3782
940	59307	3718
941	59377	3655
942	59426	3592
943	59477	3528
944	59543	3465
945	59602	3402
946	59660	3338
947	59725	3276
948	59795	3213
949	59865	3150
950	59939	3088
951	60018	3026
952	60094	2963
953	60158	2900
954	60220	2837
955	60281	2774
956	60337	2711
957	60406	2648
958	60459	2584
959	60521	2521
960	60582	2458
961	60642	2395
962	60703	2332
963	60765	2269
964	60833	2206
965	60886	2143
966	60943	2079
967	60997	2016
968	61054	1953
969	61111	1890
970	61164	1826
971	61210	1763
972	61265	1700
973	61317	1636
974	61370	1573
975	61439	1510
976	61492	1447
977	61555	1384
978	61624	1321
979	61694	1259
980	61756	1196
981	61808	1132
982	61868	1069
983	61946	1007
984	62011	944
985	62077	881
986	62125	818
987	62174	755
988	62237	692
989	62298	629
990	62346	566
991	62391	503
992	62443	440
993	62502	377
994	62560	314
995	62622	251
996	62678	188
997	62728	125
998	62772	62
999	62834	0
